tienda_id,sku,talla,ventas_totales,inventario_promedio,inventario_final,inventario_inicial,n_dias,ventas_diarias,rotacion,dias_inventario,sell_through_pct,cobertura_dias,alerta_quiebre,alerta_sobrestock
8,1015,M,78,126.1014,128,113,365,0.2137,0.6185,365.0,0.0633,365.0,False,True
8,1015,S,695,4.5836,2,4,365,1.9041,26.0,1.0504,1.0,1.0504,True,False
8,1015,XL,696,4.6247,8,9,365,1.9068,26.0,4.1954,1.0,4.1954,True,False
8,1015,XXL,380,69.0137,53,80,365,1.0411,5.5062,50.9079,0.3775,50.9079,False,False
8,1016,L,724,4.6274,4,7,365,1.9836,26.0,2.0166,1.0,2.0166,True,False
8,1016,S,724,4.6685,8,7,365,1.9836,26.0,4.0331,1.0,4.0331,True,False
8,1016,XL,364,69.1068,61,67,365,0.9973,5.2672,61.1676,0.3568,61.1676,False,False
8,1016,XXL,719,4.5918,8,4,365,1.9699,26.0,4.0612,1.0,4.0612,True,False
8,1017,L,78,124.9397,136,146,365,0.2137,0.6243,365.0,0.0483,365.0,False,True
8,1017,M,730,4.5945,5,4,365,2.0,26.0,2.5,1.0,2.5,True,False
8,1017,S,391,68.5726,74,57,365,1.0712,5.702,69.0793,0.4463,69.0793,False,False
8,1017,XL,88,123.7863,146,150,365,0.2411,0.7109,365.0,0.0878,365.0,False,True
8,1017,XXL,82,124.9178,142,136,365,0.2247,0.6564,365.0,0.0654,365.0,False,True
8,1018,L,377,68.1425,84,68,365,1.0329,5.5325,81.3263,0.4622,81.3263,False,False
8,1018,M,376,69.3288,67,69,365,1.0301,5.4234,65.0399,0.4717,65.0399,False,False
8,1018,S,732,4.474,2,4,365,2.0055,26.0,0.9973,1.0,0.9973,True,False
8,1018,XL,719,4.4712,5,10,365,1.9699,26.0,2.5382,1.0,2.5382,True,False
8,1018,XXL,382,68.3589,79,58,365,1.0466,5.5882,75.4843,0.4595,75.4843,False,False
8,1019,L,761,4.5233,1,5,365,2.0849,26.0,0.4796,1.0,0.4796,True,False
8,1019,M,94,125.3233,118,140,365,0.2575,0.7501,365.0,0.1053,365.0,False,True
8,1019,XXL,75,124.9205,133,117,365,0.2055,0.6004,365.0,0.0485,365.0,False,True
8,1020,L,364,68.4767,70,59,365,0.9973,5.3157,70.1923,0.3566,70.1923,False,False
8,1020,M,737,4.3397,7,3,365,2.0192,26.0,3.4668,1.0,3.4668,True,False
8,1020,S,83,123.7945,112,115,365,0.2274,0.6705,365.0,0.0494,365.0,False,True
8,1020,XL,736,4.5863,0,3,365,2.0164,26.0,0.0,1.0,0.0,True,False
8,1020,XXL,368,68.9726,66,70,365,1.0082,5.3355,65.462,0.5107,65.462,False,False
8,1021,L,351,68.5068,69,84,365,0.9616,5.1236,71.7521,0.4341,71.7521,False,False
8,1021,M,356,69.0548,58,85,365,0.9753,5.1553,59.4663,0.3974,59.4663,False,False
8,1021,XXL,374,69.0548,57,72,365,1.0247,5.416,55.6283,0.5178,55.6283,False,False
8,1022,L,745,4.6521,7,6,365,2.0411,26.0,3.4295,1.0,3.4295,True,False
8,1022,M,84,126.0438,143,135,365,0.2301,0.6664,365.0,0.0398,365.0,False,True
8,1022,S,95,123.8137,118,135,365,0.2603,0.7673,365.0,0.0504,365.0,False,True
8,1022,XXL,364,68.7808,73,85,365,0.9973,5.2922,73.2005,0.4482,73.2005,False,False
8,1023,L,351,68.8986,57,71,365,0.9616,5.0944,59.2735,0.4776,59.2735,False,False
8,1023,M,708,4.7781,10,7,365,1.9397,26.0,5.1554,1.0,5.1554,True,False
8,1023,S,362,68.7562,58,63,365,0.9918,5.265,58.4807,0.442,58.4807,False,False
8,1023,XL,370,68.1452,62,83,365,1.0137,5.4296,61.1622,0.504,61.1622,False,False
8,1024,L,360,68.4466,75,72,365,0.9863,5.2596,76.0417,0.475,76.0417,False,False
8,1024,M,364,68.7205,62,81,365,0.9973,5.2968,62.1703,0.3972,62.1703,False,False
8,1024,S,739,4.3096,5,5,365,2.0247,26.0,2.4696,1.0,2.4696,True,False
8,1024,XXL,367,69.5589,57,84,365,1.0055,5.2761,56.6894,0.4851,56.6894,False,False
8,1025,L,717,4.4055,2,3,365,1.9644,26.0,1.0181,1.0,1.0181,True,False
8,1025,M,368,68.789,71,83,365,1.0082,5.3497,70.4212,0.4885,70.4212,False,False
8,1025,S,385,69.2274,80,68,365,1.0548,5.5614,75.8442,0.4916,75.8442,False,False
8,1025,XXL,360,69.1178,78,57,365,0.9863,5.2085,79.0833,0.3473,79.0833,False,False
8,1026,M,96,125.2603,132,128,365,0.263,0.7664,365.0,0.0624,365.0,False,True
8,1026,S,739,4.4,8,3,365,2.0247,26.0,3.9513,1.0,3.9513,True,False
8,1026,XXL,724,4.4795,4,9,365,1.9836,26.0,2.0166,1.0,2.0166,True,False
8,1027,L,729,4.6,2,9,365,1.9973,26.0,1.0014,1.0,1.0014,True,False
8,1027,XL,375,68.5507,66,65,365,1.0274,5.4704,64.24,0.4851,64.24,False,False
8,1027,XXL,345,69.3781,78,70,365,0.9452,4.9728,82.5217,0.4836,82.5217,False,False
8,1028,L,369,69.1589,56,63,365,1.011,5.3355,55.393,0.429,55.393,False,False
8,1028,M,369,69.3014,84,63,365,1.011,5.3246,83.0894,0.4735,83.0894,False,False
8,1028,S,354,69.5342,81,82,365,0.9699,5.091,83.5169,0.3531,83.5169,False,False
8,1028,XL,720,4.7041,6,7,365,1.9726,26.0,3.0417,1.0,3.0417,True,False
8,1028,XXL,86,124.926,135,142,365,0.2356,0.6884,365.0,0.0653,365.0,False,True
8,1029,S,375,69.8164,53,70,365,1.0274,5.3712,51.5867,0.4951,51.5867,False,False
8,1029,XL,389,69.0438,82,75,365,1.0658,5.6341,76.9409,0.4133,76.9409,False,False
8,1029,XXL,376,69.7863,74,84,365,1.0301,5.3879,71.8351,0.4197,71.8351,False,False
8,1030,M,742,4.6219,6,8,365,2.0329,26.0,2.9515,1.0,2.9515,True,False
8,1030,S,389,68.4548,76,67,365,1.0658,5.6826,71.3111,0.5062,71.3111,False,False
8,1030,XL,367,69.9671,73,69,365,1.0055,5.2453,72.6022,0.4676,72.6022,False,False
8,1031,L,86,122.8575,124,138,365,0.2356,0.7,365.0,0.065,365.0,False,True
8,1031,M,720,4.4192,2,9,365,1.9726,26.0,1.0139,1.0,1.0139,True,False
8,1031,S,362,69.6849,79,76,365,0.9918,5.1948,79.6547,0.4274,79.6547,False,False
8,1031,XL,720,4.411,8,3,365,1.9726,26.0,4.0556,1.0,4.0556,True,False
8,1031,XXL,78,126.137,134,119,365,0.2137,0.6184,365.0,0.048,365.0,False,True
8,1032,L,374,69.0164,79,57,365,1.0247,5.419,77.0989,0.4552,77.0989,False,False
8,1032,M,733,4.4877,7,3,365,2.0082,26.0,3.4857,1.0,3.4857,True,False
8,1032,S,377,69.5041,81,58,365,1.0329,5.4241,78.4218,0.4786,78.4218,False,False
8,1032,XL,766,4.3671,2,3,365,2.0986,26.0,0.953,1.0,0.953,True,False
8,1033,L,715,4.4767,4,6,365,1.9589,26.0,2.042,1.0,2.042,True,False
8,1033,S,764,4.2548,9,3,365,2.0932,26.0,4.2997,1.0,4.2997,True,False
8,1033,XXL,384,69.211,75,80,365,1.0521,5.5483,71.2891,0.4807,71.2891,False,False
8,1034,L,373,68.7918,76,75,365,1.0219,5.4222,74.37,0.4774,74.37,False,False
8,1034,M,365,68.9151,83,79,365,1.0,5.2964,83.0,0.4471,83.0,False,False
8,1034,S,382,69.6219,68,62,365,1.0466,5.4868,64.9738,0.5485,64.9738,False,False
8,1034,XL,368,68.4932,58,79,365,1.0082,5.3728,57.5272,0.499,57.5272,False,False
8,1034,XXL,767,4.5151,4,8,365,2.1014,26.0,1.9035,1.0,1.9035,True,False
8,1035,M,92,124.9726,148,113,365,0.2521,0.7362,365.0,0.1208,365.0,False,True
8,1035,S,364,69.4137,62,76,365,0.9973,5.2439,62.1703,0.4213,62.1703,False,False
8,1035,XL,743,4.5836,4,9,365,2.0356,26.0,1.965,1.0,1.965,True,False
8,1035,XXL,725,4.5425,6,6,365,1.9863,26.0,3.0207,1.0,3.0207,True,False
8,1036,L,359,68.6027,59,77,365,0.9836,5.233,59.9861,0.339,59.9861,False,False
8,1036,M,364,69.5288,58,80,365,0.9973,5.2352,58.1593,0.4081,58.1593,False,False
8,1036,XL,727,4.5315,9,4,365,1.9918,26.0,4.5186,1.0,4.5186,True,False
8,1037,M,698,4.6411,3,4,365,1.9123,26.0,1.5688,1.0,1.5688,True,False
8,1037,XL,366,69.2219,53,83,365,1.0027,5.2873,52.8552,0.5575,52.8552,False,False
8,1037,XXL,359,69.3589,63,83,365,0.9836,5.176,64.0529,0.4554,64.0529,False,False
8,1038,L,84,124.3589,125,101,365,0.2301,0.6755,365.0,0.0411,365.0,False,True
8,1038,S,89,125.7205,117,146,365,0.2438,0.7079,365.0,0.0813,365.0,False,True
8,1038,XL,731,4.4959,0,8,365,2.0027,26.0,0.0,1.0,0.0,True,False
8,1038,XXL,387,69.4192,66,84,365,1.0603,5.5748,62.2481,0.4281,62.2481,False,False
8,1039,L,741,4.6055,4,9,365,2.0301,26.0,1.9703,1.0,1.9703,True,False
8,1039,M,356,68.9699,64,67,365,0.9753,5.1617,65.618,0.4354,65.618,False,False
8,1039,S,734,4.6301,7,5,365,2.011,26.0,3.4809,1.0,3.4809,True,False
8,1039,XXL,356,68.7973,54,58,365,0.9753,5.1746,55.3652,0.4987,55.3652,False,False
8,1040,L,73,124.9014,128,130,365,0.2,0.5845,365.0,0.041,365.0,False,True
8,1040,M,378,69.2082,72,58,365,1.0356,5.4618,69.5238,0.4352,69.5238,False,False
8,1040,S,348,69.7781,67,83,365,0.9534,4.9872,70.273,0.4269,70.273,False,False
8,1040,XL,362,68.989,72,71,365,0.9918,5.2472,72.5967,0.383,72.5967,False,False
8,1040,XXL,729,4.4822,3,9,365,1.9973,26.0,1.5021,1.0,1.5021,True,False
9,1001,L,701,4.5534,8,3,365,1.9205,26.0,4.1655,1.0,4.1655,True,False
9,1001,M,340,69.2466,76,68,365,0.9315,4.91,81.5882,0.448,81.5882,False,False
9,1001,S,736,4.6274,8,9,365,2.0164,26.0,3.9674,1.0,3.9674,True,False
9,1001,XL,356,69.4301,62,57,365,0.9753,5.1275,63.5674,0.4217,63.5674,False,False
9,1001,XXL,693,4.5973,6,4,365,1.8986,26.0,3.1602,1.0,3.1602,True,False
9,1002,M,765,4.3863,2,8,365,2.0959,26.0,0.9542,1.0,0.9542,True,False
9,1002,S,365,69.0082,80,60,365,1.0,5.2892,80.0,0.3905,80.0,False,False
9,1002,XL,361,68.1753,70,85,365,0.989,5.2952,70.7756,0.392,70.7756,False,False
9,1002,XXL,90,126.1397,148,127,365,0.2466,0.7135,365.0,0.0309,365.0,False,True
9,1003,M,376,67.8849,56,60,365,1.0301,5.5388,54.3617,0.4967,54.3617,False,False
9,1003,XL,732,4.3589,7,3,365,2.0055,26.0,3.4904,1.0,3.4904,True,False
9,1003,XXL,736,4.4986,7,5,365,2.0164,26.0,3.4715,1.0,3.4715,True,False
9,1004,L,372,68.8603,82,72,365,1.0192,5.4022,80.457,0.4072,80.457,False,False
9,1004,M,385,68.6658,72,76,365,1.0548,5.6069,68.2597,0.4368,68.2597,False,False
9,1004,S,374,69.4192,57,81,365,1.0247,5.3876,55.6283,0.4392,55.6283,False,False
9,1004,XXL,349,68.7096,70,75,365,0.9562,5.0793,73.2092,0.4312,73.2092,False,False
9,1005,L,722,4.8027,5,8,365,1.9781,26.0,2.5277,1.0,2.5277,True,False
9,1005,M,745,4.2274,6,8,365,2.0411,26.0,2.9396,1.0,2.9396,True,False
9,1005,XL,85,124.7425,126,133,365,0.2329,0.6814,365.0,0.0247,365.0,False,True
9,1006,L,734,4.5288,8,4,365,2.011,26.0,3.9782,1.0,3.9782,True,False
9,1006,M,365,69.5315,76,82,365,1.0,5.2494,76.0,0.4827,76.0,False,False
9,1006,S,365,68.9945,66,75,365,1.0,5.2903,66.0,0.4615,66.0,False,False
9,1007,M,745,4.2055,8,9,365,2.0411,26.0,3.9195,1.0,3.9195,True,False
9,1007,S,361,68.6027,83,62,365,0.989,5.2622,83.9197,0.4713,83.9197,False,False
9,1007,XL,746,4.4932,6,5,365,2.0438,26.0,2.9357,1.0,2.9357,True,False
9,1008,L,85,123.3288,105,117,365,0.2329,0.6892,365.0,0.0719,365.0,False,True
9,1008,S,721,4.4082,1,9,365,1.9753,26.0,0.5062,1.0,0.5062,True,False
9,1008,XL,94,125.3671,115,123,365,0.2575,0.7498,365.0,0.057,365.0,False,True
9,1008,XXL,731,4.5452,4,4,365,2.0027,26.0,1.9973,1.0,1.9973,True,False
9,1009,L,89,125.1973,112,123,365,0.2438,0.7109,365.0,0.033,365.0,False,True
9,1009,S,361,69.2164,77,77,365,0.989,5.2155,77.8532,0.3892,77.8532,False,False
9,1009,XL,372,68.6438,75,73,365,1.0192,5.4193,73.5887,0.4681,73.5887,False,False
9,1010,L,725,4.6082,3,4,365,1.9863,26.0,1.5103,1.0,1.5103,True,False
9,1010,M,376,69.1836,73,59,365,1.0301,5.4348,70.8644,0.3399,70.8644,False,False
9,1010,S,88,124.4055,143,108,365,0.2411,0.7074,365.0,0.041,365.0,False,True
9,1010,XL,384,69.3753,82,74,365,1.0521,5.5351,77.9427,0.4535,77.9427,False,False
9,1010,XXL,700,4.5507,8,3,365,1.9178,26.0,4.1714,1.0,4.1714,True,False
9,1011,S,719,4.5616,7,9,365,1.9699,26.0,3.5535,1.0,3.5535,True,False
9,1011,XL,372,69.0466,68,65,365,1.0192,5.3877,66.7204,0.4737,66.7204,False,False
9,1011,XXL,336,69.8712,55,75,365,0.9205,4.8088,59.747,0.431,59.747,False,False
9,1012,L,372,68.8548,65,63,365,1.0192,5.4027,63.7769,0.4342,63.7769,False,False
9,1012,M,742,4.6192,3,6,365,2.0329,26.0,1.4757,1.0,1.4757,True,False
9,1012,S,340,67.8521,59,63,365,0.9315,5.0109,63.3382,0.4112,63.3382,False,False
9,1012,XL,84,124.9096,139,148,365,0.2301,0.6725,365.0,0.0737,365.0,False,True
9,1012,XXL,734,4.5014,5,4,365,2.011,26.0,2.4864,1.0,2.4864,True,False
9,1013,L,389,68.7123,79,81,365,1.0658,5.6613,74.126,0.5497,74.126,False,False
9,1013,M,751,4.4247,1,4,365,2.0575,26.0,0.486,1.0,0.486,True,False
9,1013,S,382,69.0356,55,78,365,1.0466,5.5334,52.5524,0.4766,52.5524,False,False
9,1013,XL,389,68.7726,82,77,365,1.0658,5.6563,76.9409,0.4399,76.9409,False,False
9,1013,XXL,379,68.7753,78,75,365,1.0384,5.5107,75.1187,0.4548,75.1187,False,False
9,1014,L,357,68.1616,79,58,365,0.9781,5.2375,80.7703,0.4635,80.7703,False,False
9,1014,M,76,124.4575,118,122,365,0.2082,0.6107,365.0,0.0546,365.0,False,True
9,1014,XL,91,123.8137,144,116,365,0.2493,0.735,365.0,0.0646,365.0,False,True
9,1014,XXL,382,68.6137,65,78,365,1.0466,5.5674,62.1073,0.4642,62.1073,False,False
9,1015,L,374,69.2575,79,83,365,1.0247,5.4001,77.0989,0.4633,77.0989,False,False
9,1015,M,380,69.5178,67,71,365,1.0411,5.4662,64.3553,0.3336,64.3553,False,False
9,1015,S,367,68.7671,70,80,365,1.0055,5.3369,69.6185,0.3818,69.6185,False,False
9,1015,XL,751,4.7945,2,3,365,2.0575,26.0,0.972,1.0,0.972,True,False
9,1015,XXL,95,125.9315,106,121,365,0.2603,0.7544,365.0,0.0649,365.0,False,True
9,1016,L,358,68.926,69,72,365,0.9808,5.194,70.3492,0.3704,70.3492,False,False
9,1016,S,751,4.337,5,8,365,2.0575,26.0,2.4301,1.0,2.4301,True,False
9,1016,XL,374,69.926,66,58,365,1.0247,5.3485,64.4118,0.4576,64.4118,False,False
9,1016,XXL,746,4.5123,8,6,365,2.0438,26.0,3.9142,1.0,3.9142,True,False
9,1017,L,746,4.5041,2,8,365,2.0438,26.0,0.9786,1.0,0.9786,True,False
9,1017,M,350,69.7178,71,60,365,0.9589,5.0202,74.0429,0.5,74.0429,False,False
9,1017,S,729,4.4521,2,8,365,1.9973,26.0,1.0014,1.0,1.0014,True,False
9,1017,XL,89,124.5699,146,113,365,0.2438,0.7145,365.0,0.0629,365.0,False,True
9,1017,XXL,370,68.863,82,61,365,1.0137,5.373,80.8919,0.4031,80.8919,False,False
9,1018,L,95,124.4301,147,147,365,0.2603,0.7635,365.0,0.0729,365.0,False,True
9,1018,M,391,68.8849,58,83,365,1.0712,5.6761,54.1432,0.4094,54.1432,False,False
9,1018,S,85,122.7151,131,104,365,0.2329,0.6927,365.0,0.0657,365.0,False,True
9,1018,XL,361,69.1863,81,59,365,0.989,5.2178,81.8975,0.4431,81.8975,False,False
9,1018,XXL,713,4.4575,3,4,365,1.9534,26.0,1.5358,1.0,1.5358,True,False
9,1019,L,746,4.5973,6,3,365,2.0438,26.0,2.9357,1.0,2.9357,True,False
9,1019,M,370,69.1014,54,77,365,1.0137,5.3545,53.2703,0.4014,53.2703,False,False
9,1019,XXL,738,4.3425,6,4,365,2.0219,26.0,2.9675,1.0,2.9675,True,False
9,1020,L,358,68.9863,76,63,365,0.9808,5.1894,77.486,0.4463,77.486,False,False
9,1020,M,376,69.2959,57,78,365,1.0301,5.426,55.3324,0.3973,55.3324,False,False
9,1020,S,365,68.8685,69,82,365,1.0,5.3,69.0,0.4855,69.0,False,False
9,1020,XL,361,68.6685,84,81,365,0.989,5.2571,84.9307,0.4435,84.9307,False,False
9,1020,XXL,58,123.5781,120,125,365,0.1589,0.4693,365.0,0.0404,365.0,False,True
9,1021,L,350,69.0932,78,64,365,0.9589,5.0656,81.3429,0.3957,81.3429,False,False
9,1021,M,352,68.6384,69,73,365,0.9644,5.1283,71.5483,0.4006,71.5483,False,False
9,1021,XXL,739,4.3753,8,10,365,2.0247,26.0,3.9513,1.0,3.9513,True,False
9,1022,L,363,69.0904,73,58,365,0.9945,5.254,73.4022,0.5789,73.4022,False,False
9,1022,M,728,4.4904,6,4,365,1.9945,26.0,3.0082,1.0,3.0082,True,False
9,1022,S,372,69.1041,73,61,365,1.0192,5.3832,71.6263,0.4839,71.6263,False,False
9,1022,XXL,87,123.6986,116,100,365,0.2384,0.7033,365.0,0.0425,365.0,False,True
9,1023,L,360,69.9288,72,83,365,0.9863,5.1481,73.0,0.4602,73.0,False,False
9,1023,M,383,69.4548,69,75,365,1.0493,5.5144,65.7572,0.4633,65.7572,False,False
9,1023,S,713,4.5918,2,8,365,1.9534,26.0,1.0238,1.0,1.0238,True,False
9,1023,XL,79,125.4575,136,149,365,0.2164,0.6297,365.0,0.0317,365.0,False,True
9,1024,L,712,4.611,4,7,365,1.9507,26.0,2.0506,1.0,2.0506,True,False
9,1024,M,372,67.9562,84,84,365,1.0192,5.4741,82.4194,0.4015,82.4194,False,False
9,1024,S,362,69.2849,62,65,365,0.9918,5.2248,62.5138,0.4839,62.5138,False,False
9,1024,XXL,377,68.4027,59,68,365,1.0329,5.5115,57.122,0.446,57.122,False,False
9,1025,L,364,69.4274,68,67,365,0.9973,5.2429,68.1868,0.4628,68.1868,False,False
9,1025,M,709,4.6438,6,9,365,1.9425,26.0,3.0889,1.0,3.0889,True,False
9,1025,S,711,4.6137,4,8,365,1.9479,26.0,2.0534,1.0,2.0534,True,False
9,1025,XXL,376,68.7836,74,70,365,1.0301,5.4664,71.8351,0.483,71.8351,False,False
9,1026,M,336,68.9205,64,55,365,0.9205,4.8752,69.5238,0.3881,69.5238,False,False
9,1026,S,346,69.6986,58,80,365,0.9479,4.9642,61.185,0.4031,61.185,False,False
9,1026,XXL,357,68.0247,54,71,365,0.9781,5.2481,55.2101,0.4132,55.2101,False,False
9,1027,L,739,4.3178,0,10,365,2.0247,26.0,0.0,1.0,0.0,True,False
9,1027,XL,79,124.4329,119,101,365,0.2164,0.6349,365.0,0.0489,365.0,False,True
9,1027,XXL,85,124.5205,129,119,365,0.2329,0.6826,365.0,0.0706,365.0,False,True
9,1028,L,88,123.5233,137,108,365,0.2411,0.7124,365.0,0.0319,365.0,False,True
9,1028,M,721,4.6658,1,5,365,1.9753,26.0,0.5062,1.0,0.5062,True,False
9,1028,S,83,125.1808,138,127,365,0.2274,0.663,365.0,0.0491,365.0,False,True
9,1028,XL,758,4.5671,3,8,365,2.0767,26.0,1.4446,1.0,1.4446,True,False
9,1028,XXL,749,4.5315,6,8,365,2.0521,26.0,2.9239,1.0,2.9239,True,False
9,1029,S,364,68.2493,80,81,365,0.9973,5.3334,80.2198,0.4249,80.2198,False,False
9,1029,XL,370,68.9315,70,79,365,1.0137,5.3676,69.0541,0.514,69.0541,False,False
9,1029,XXL,730,4.463,6,4,365,2.0,26.0,3.0,1.0,3.0,True,False
9,1030,M,72,125.6027,117,129,365,0.1973,0.5732,365.0,0.0483,365.0,False,True
9,1030,S,368,68.5589,77,55,365,1.0082,5.3676,76.3723,0.3543,76.3723,False,False
9,1030,XL,369,68.8329,60,56,365,1.011,5.3608,59.3496,0.4179,59.3496,False,False
9,1031,L,378,68.3781,70,62,365,1.0356,5.5281,67.5926,0.409,67.5926,False,False
9,1031,M,370,69.2466,65,67,365,1.0137,5.3432,64.1216,0.4638,64.1216,False,False
9,1031,S,78,125.3068,137,143,365,0.2137,0.6225,365.0,0.0647,365.0,False,True
9,1031,XL,81,124.9096,126,116,365,0.2219,0.6485,365.0,0.0938,365.0,False,True
9,1031,XXL,355,68.6356,62,83,365,0.9726,5.1722,63.7465,0.4766,63.7465,False,False
9,1032,L,370,68.8438,66,85,365,1.0137,5.3745,65.1081,0.39,65.1081,False,False
9,1032,M,725,4.5397,5,5,365,1.9863,26.0,2.5172,1.0,2.5172,True,False
9,1032,S,79,124.3836,150,145,365,0.2164,0.6351,365.0,0.0321,365.0,False,True
9,1032,XL,768,4.4082,5,3,365,2.1041,26.0,2.3763,1.0,2.3763,True,False
9,1033,L,374,68.4055,60,82,365,1.0247,5.4674,58.5561,0.4002,58.5561,False,False
9,1033,S,368,68.5836,57,64,365,1.0082,5.3657,56.5353,0.3971,56.5353,False,False
9,1033,XXL,94,123.1233,136,117,365,0.2575,0.7635,365.0,0.0407,365.0,False,True
9,1034,L,374,69.0164,62,73,365,1.0247,5.419,60.508,0.4429,60.508,False,False
9,1034,M,86,123.6685,132,113,365,0.2356,0.6954,365.0,0.0561,365.0,False,True
9,1034,S,364,68.6493,65,81,365,0.9973,5.3023,65.1786,0.4577,65.1786,False,False
9,1034,XL,82,124.8986,120,138,365,0.2247,0.6565,365.0,0.0477,365.0,False,True
9,1034,XXL,373,68.7123,82,73,365,1.0219,5.4284,80.2413,0.3905,80.2413,False,False
9,1035,M,713,4.6082,5,3,365,1.9534,26.0,2.5596,1.0,2.5596,True,False
9,1035,S,755,4.4575,3,7,365,2.0685,26.0,1.4503,1.0,1.4503,True,False
9,1035,XL,96,124.8822,103,103,365,0.263,0.7687,365.0,0.0561,365.0,False,True
9,1035,XXL,370,68.7123,60,80,365,1.0137,5.3848,59.1892,0.4741,59.1892,False,False
9,1036,L,707,4.5233,8,5,365,1.937,26.0,4.1301,1.0,4.1301,True,False
9,1036,M,88,124.4658,147,128,365,0.2411,0.707,365.0,0.0554,365.0,False,True
9,1036,XL,707,4.6548,4,3,365,1.937,26.0,2.0651,1.0,2.0651,True,False
9,1037,M,82,124.4438,112,149,365,0.2247,0.6589,365.0,0.0564,365.0,False,True
9,1037,XL,725,4.4384,1,6,365,1.9863,26.0,0.5034,1.0,0.5034,True,False
9,1037,XXL,379,68.7507,55,71,365,1.0384,5.5127,52.9683,0.431,52.9683,False,False
9,1038,L,355,69.4986,57,62,365,0.9726,5.108,58.6056,0.4167,58.6056,False,False
9,1038,S,375,69.2301,54,74,365,1.0274,5.4167,52.56,0.5137,52.56,False,False
9,1038,XL,730,4.3068,6,9,365,2.0,26.0,3.0,1.0,3.0,True,False
9,1038,XXL,350,69.1918,65,84,365,0.9589,5.0584,67.7857,0.4236,67.7857,False,False
9,1039,L,85,125.4438,139,139,365,0.2329,0.6776,365.0,0.0485,365.0,False,True
9,1039,M,728,4.3589,1,8,365,1.9945,26.0,0.5014,1.0,0.5014,True,False
9,1039,S,84,123.7315,122,102,365,0.2301,0.6789,365.0,0.057,365.0,False,True
9,1039,XXL,82,125.9589,139,117,365,0.2247,0.651,365.0,0.0695,365.0,False,True
9,1040,L,368,69.0055,84,70,365,1.0082,5.3329,83.3152,0.4935,83.3152,False,False
9,1040,M,360,68.1178,57,67,365,0.9863,5.285,57.7917,0.3857,57.7917,False,False
9,1040,S,393,68.4904,53,82,365,1.0767,5.738,49.2239,0.4706,49.2239,False,False
9,1040,XL,83,123.9014,106,107,365,0.2274,0.6699,365.0,0.0753,365.0,False,True
9,1040,XXL,379,69.674,61,85,365,1.0384,5.4396,58.7467,0.4995,58.7467,False,False
10,1001,L,388,68.9808,79,62,365,1.063,5.6248,74.317,0.4635,74.317,False,False
10,1001,M,380,69.2603,57,84,365,1.0411,5.4866,54.75,0.4904,54.75,False,False
10,1001,S,360,68.7918,77,59,365,0.9863,5.2332,78.0694,0.3871,78.0694,False,False
10,1001,XL,366,68.8027,59,57,365,1.0027,5.3196,58.8388,0.4469,58.8388,False,False
10,1001,XXL,386,68.7973,53,71,365,1.0575,5.6107,50.1166,0.3846,50.1166,False,False
10,1002,M,380,69.4329,66,58,365,1.0411,5.4729,63.3947,0.3955,63.3947,False,False
10,1002,S,385,69.2356,78,80,365,1.0548,5.5607,73.9481,0.4901,73.9481,False,False
10,1002,XL,101,125.7178,137,118,365,0.2767,0.8034,365.0,0.0633,365.0,False,True
10,1002,XXL,352,68.5123,75,79,365,0.9644,5.1378,77.7699,0.3737,77.7699,False,False
10,1003,M,66,124.1178,103,126,365,0.1808,0.5318,365.0,0.0243,365.0,False,True
10,1003,XL,725,4.4027,9,10,365,1.9863,26.0,4.531,1.0,4.531,True,False
10,1003,XXL,95,122.5205,130,109,365,0.2603,0.7754,365.0,0.0568,365.0,False,True
10,1004,L,353,67.9342,54,58,365,0.9671,5.1962,55.8357,0.2863,55.8357,False,False
10,1004,M,384,68.5425,65,74,365,1.0521,5.6024,61.7839,0.5746,61.7839,False,False
10,1004,S,360,69.0822,61,56,365,0.9863,5.2112,61.8472,0.4331,61.8472,False,False
10,1004,XXL,725,4.5041,8,6,365,1.9863,26.0,4.0276,1.0,4.0276,True,False
10,1005,L,372,68.3397,79,64,365,1.0192,5.4434,77.5134,0.3868,77.5134,False,False
10,1005,M,385,68.5644,63,76,365,1.0548,5.6152,59.7273,0.478,59.7273,False,False
10,1005,XL,348,69.1644,68,82,365,0.9534,5.0315,71.3218,0.3894,71.3218,False,False
10,1006,L,378,69.2603,69,67,365,1.0356,5.4577,66.627,0.4843,66.627,False,False
10,1006,M,362,69.4795,84,63,365,0.9918,5.2102,84.6961,0.4894,84.6961,False,False
10,1006,S,80,123.6822,115,135,365,0.2192,0.6468,365.0,0.0738,365.0,False,True
10,1007,M,346,69.0247,63,80,365,0.9479,5.0127,66.4595,0.2943,66.4595,False,False
10,1007,S,750,4.3863,6,3,365,2.0548,26.0,2.92,1.0,2.92,True,False
10,1007,XL,375,69.5151,61,56,365,1.0274,5.3945,59.3733,0.3614,59.3733,False,False
10,1008,L,721,4.4932,4,5,365,1.9753,26.0,2.025,1.0,2.025,True,False
10,1008,S,365,68.937,64,81,365,1.0,5.2947,64.0,0.3202,64.0,False,False
10,1008,XL,364,69.1753,61,63,365,0.9973,5.262,61.1676,0.4482,61.1676,False,False
10,1008,XXL,747,4.6849,7,5,365,2.0466,26.0,3.4203,1.0,3.4203,True,False
10,1009,L,720,4.7151,8,3,365,1.9726,26.0,4.0556,1.0,4.0556,True,False
